from_source,from_bdy,from_id,from_name,to_source,to_bdy,to_id,to_name,address_count,address_percent
abs 2016,poa,POA3151,3151,abs 2016,lga,LGA26980,Whitehorse (C),5568,100
abs 2016,poa,POA3152,3152,abs 2016,lga,LGA23670,Knox (C),15581,100
abs 2016,poa,POA3153,3153,abs 2016,lga,LGA24410,Maroondah (C),5303,37.04246996367701
abs 2016,poa,POA3153,3153,abs 2016,lga,LGA23670,Knox (C),9013,62.95753003632299
abs 2016,poa,POA3154,3154,abs 2016,lga,LGA23670,Knox (C),1963,99.79664463650228
abs 2016,poa,POA3154,3154,abs 2016,lga,LGA27450,Yarra Ranges (S),4,0.20335536349771224
abs 2016,poa,POA3155,3155,abs 2016,lga,LGA23670,Knox (C),13326,100
abs 2016,poa,POA3156,3156,abs 2016,lga,LGA27450,Yarra Ranges (S),475,2.630121816168328
abs 2016,poa,POA3156,3156,abs 2016,lga,LGA23670,Knox (C),17239,95.45404208194905
abs 2016,poa,POA3156,3156,abs 2016,lga,LGA21610,Casey (C),346,1.9158361018826133
abs 2016,poa,POA3158,3158,abs 2016,lga,LGA27450,Yarra Ranges (S),2920,100
abs 2016,poa,POA3159,3159,abs 2016,lga,LGA21450,Cardinia (S),73,6.465899025686449
abs 2016,poa,POA3159,3159,abs 2016,lga,LGA27450,Yarra Ranges (S),1056,93.53410097431355
abs 2016,poa,POA3160,3160,abs 2016,lga,LGA27450,Yarra Ranges (S),4159,100
abs 2016,poa,POA3161,3161,abs 2016,lga,LGA22310,Glen Eira (C),9467,100
abs 2016,poa,POA3162,3162,abs 2016,lga,LGA22310,Glen Eira (C),9156,100
abs 2016,poa,POA3163,3163,abs 2016,lga,LGA22310,Glen Eira (C),19754,100
abs 2016,poa,POA3165,3165,abs 2016,lga,LGA22310,Glen Eira (C),14232,100
abs 2016,poa,POA3166,3166,abs 2016,lga,LGA24970,Monash (C),14933,100
abs 2016,poa,POA3167,3167,abs 2016,lga,LGA23430,Kingston (C) (Vic.),1958,37.16780561883068
abs 2016,poa,POA3167,3167,abs 2016,lga,LGA24970,Monash (C),3310,62.83219438116932
abs 2016,poa,POA3168,3168,abs 2016,lga,LGA24970,Monash (C),13716,100
abs 2016,poa,POA3169,3169,abs 2016,lga,LGA23430,Kingston (C) (Vic.),10763,100
abs 2016,poa,POA3170,3170,abs 2016,lga,LGA24970,Monash (C),9449,100
abs 2016,poa,POA3171,3171,abs 2016,lga,LGA22670,Greater Dandenong (C),11847,100
abs 2016,poa,POA3172,3172,abs 2016,lga,LGA23430,Kingston (C) (Vic.),4561,49.97260874328914
abs 2016,poa,POA3172,3172,abs 2016,lga,LGA22670,Greater Dandenong (C),4566,50.027391256710864
abs 2016,poa,POA3173,3173,abs 2016,lga,LGA22670,Greater Dandenong (C),12646,100
abs 2016,poa,POA3174,3174,abs 2016,lga,LGA22670,Greater Dandenong (C),18490,100
abs 2016,poa,POA3175,3175,abs 2016,lga,LGA22670,Greater Dandenong (C),32645,100
abs 2016,poa,POA3177,3177,abs 2016,lga,LGA21610,Casey (C),5814,100
abs 2016,poa,POA3178,3178,abs 2016,lga,LGA23670,Knox (C),13922,100
abs 2016,poa,POA3179,3179,abs 2016,lga,LGA23670,Knox (C),2819,100
